[1101, 38.2, 37.15, 37.80, 37.85, 107224, tse]
[1102, 44.5, 43.7, 43.95, 44.50, 21636, tse]
[1103, 20.3, 19.55, 19.75, 20.00, 2229, tse]
[1104, 29.9, 27.05, 29.85, 27.25, 20754, tse]
[1108, 15.65, 15.15, 15.65, 15.25, 7129, tse]
[1109, 18.6, 18.0, 18.05, 18.50, 1784, tse]
[1110, 19.9, 18.55, 18.75, 19.70, 3862, tse]
[1201, 20.65, 20.0, 20.10, 20.40, 3266, tse]
[1203, 42.3, 37.25, 37.25, 41.20, 347, tse]
[1210, 53.7, 52.2, 52.50, 53.10, 11279, tse]
[1213, 7.14, 6.79, 6.80, 6.86, 96, tse]
[1215, 93.5, 90.1, 92.40, 91.70, 5144, tse]
[1216, 76.2, 74.1, 74.10, 75.40, 46144, tse]
[1217, 11.55, 11.05, 11.15, 11.45, 7288, tse]
[1218, 31.85, 30.05, 30.05, 30.80, 10749, tse]
[1219, 21.1, 20.65, 20.80, 20.65, 2563, tse]
[1220, 15.6, 14.75, 15.00, 15.35, 1032, tse]
[1225, 61.4, 59.0, 59.20, 60.60, 429, tse]
[1227, 42.35, 40.25, 40.45, 41.55, 9651, tse]
[1229, 63.0, 59.3, 61.00, 62.30, 7224, tse]
[1231, 92.1, 89.6, 90.60, 91.40, 1088, tse]
[1232, 154.0, 149.5, 149.50, 152.00, 316, tse]
[1233, 34.65, 33.75, 34.00, 34.20, 301, tse]
[1234, 38.0, 36.75, 36.75, 37.75, 1941, tse]
[1235, 82.4, 69.4, 69.40, 81.80, 480, tse]
[1236, 23.65, 23.2, 23.60, 23.55, 311, tse]
[1240, 45.8, 45.0, 45.25, 45.45, 62, otc]
[1256, 326.0, 305.0, 305.00, 326.00, 83, tse]
[1258, 26.85, 26.8, 26.85, 26.85, 204, otc]
[1259, 75.8, 74.9, 75.50, 74.90, 32, otc]
[1264, 288.0, 282.0, 284.00, 283.00, 52, otc]
[1268, 167.5, 157.5, 160.00, 159.00, 1756, otc]
[1301, 94.3, 91.3, 91.80, 94.00, 46981, tse]
[1303, 80.8, 76.7, 76.70, 80.60, 35746, tse]
[1304, 23.9, 22.9, 23.30, 23.50, 5989, tse]
[1305, 24.4, 23.15, 23.50, 24.15, 7256, tse]
[1307, 24.0, 21.8, 22.10, 23.75, 4887, tse]
[1308, 26.3, 25.4, 25.85, 26.15, 7073, tse]
[1309, 20.3, 19.4, 19.60, 19.95, 2113, tse]
[1310, 16.8, 16.15, 16.20, 16.40, 10510, tse]
[1312, 19.25, 18.8, 18.90, 19.00, 8142, tse]
[1313, 14.75, 13.9, 13.95, 14.45, 3987, tse]
[1314, 9.97, 9.72, 9.72, 9.77, 42290, tse]
[1315, 71.1, 69.9, 70.40, 70.40, 96, tse]
[1316, 13.35, 13.1, 13.35, 13.25, 3045, tse]
[1319, 51.1, 47.3, 47.80, 49.35, 25979, tse]
[1321, 35.0, 33.35, 33.50, 34.30, 926, tse]
[1323, 32.95, 32.65, 32.85, 32.90, 310, tse]
[1324, 11.7, 11.2, 11.20, 11.55, 488, tse]
[1325, 24.75, 23.45, 23.55, 24.10, 1319, tse]
[1326, 70.3, 67.0, 67.20, 70.30, 18405, tse]
[1336, 25.3, 24.25, 24.60, 24.25, 838, otc]
[1337, 8.95, 7.69, 7.86, 8.42, 23654, tse]
[1338, 43.9, 42.0, 42.85, 43.60, 534, tse]
[1339, 44.1, 43.15, 43.75, 43.60, 524, tse]
[1340, 13.7, 13.0, 13.00, 13.20, 2660, tse]
[1341, 71.0, 69.4, 69.80, 71.00, 37, tse]
[1342, 134.5, 125.5, 128.00, 132.00, 4480, tse]
[1402, 32.25, 31.6, 31.80, 32.05, 31829, tse]
[1409, 17.4, 16.7, 16.85, 17.15, 13183, tse]
[1410, 38.3, 36.8, 37.85, 37.35, 533, tse]
[1413, 9.21, 9.03, 9.07, 9.17, 192, tse]
[1414, 17.3, 16.55, 16.60, 17.30, 449, tse]
[1416, 11.9, 11.5, 11.60, 11.50, 1479, tse]
[1417, 13.55, 12.95, 13.15, 13.45, 2212, tse]
[1418, 15.25, 14.95, 15.10, 15.10, 112, tse]
[1419, 42.0, 40.6, 40.60, 41.40, 409, tse]
[1423, 23.8, 22.9, 23.40, 23.35, 1340, tse]
[1432, 15.9, 15.3, 15.70, 15.65, 3916, tse]
[1434, 28.1, 27.4, 27.50, 28.10, 5474, tse]
[1436, 61.6, 57.0, 57.00, 59.70, 198, tse]
[1437, 29.4, 27.9, 28.00, 28.80, 3312, tse]
[1438, 31.2, 30.45, 30.50, 30.75, 437, tse]
[1439, 23.5, 22.0, 22.00, 23.15, 455, tse]
[1440, 16.5, 15.75, 16.00, 16.30, 4814, tse]
[1441, 8.28, 8.0, 8.25, 8.20, 267, tse]
[1442, 32.9, 31.2, 31.60, 32.15, 3254, tse]
[1443, 30.1, 28.65, 28.65, 29.45, 254, tse]
[1444, 10.6, 10.35, 10.40, 10.50, 5168, tse]
[1445, 20.55, 19.5, 19.55, 20.20, 1555, tse]
[1446, 31.8, 30.1, 30.20, 31.40, 277, tse]
[1447, 7.94, 7.74, 7.78, 7.83, 4461, tse]
[1449, 15.2, 14.6, 14.80, 14.90, 280, tse]
[1451, 21.15, 20.65, 20.85, 21.10, 1272, tse]
[1452, 17.75, 17.35, 17.45, 17.70, 283, tse]
[1453, 15.4, 14.75, 14.95, 14.95, 753, tse]
[1454, 16.9, 15.3, 15.50, 15.75, 1500, tse]
[1455, 10.55, 10.05, 10.10, 10.35, 2098, tse]
[1456, 17.3, 16.3, 16.50, 17.00, 596, tse]
[1457, 18.75, 18.4, 18.40, 18.70, 593, tse]
[1459, 9.13, 8.9, 9.00, 9.00, 321, tse]
[1460, 8.08, 7.82, 7.83, 7.96, 4459, tse]
[1463, 14.85, 14.3, 14.45, 14.60, 474, tse]
[1464, 15.35, 14.85, 15.00, 15.15, 1277, tse]
[1465, 14.45, 14.25, 14.45, 14.30, 184, tse]
[1466, 11.5, 11.25, 11.35, 11.35, 243, tse]
[1467, 11.75, 11.45, 11.50, 11.65, 1833, tse]
[1468, 15.25, 14.1, 14.55, 15.00, 221, tse]
[1470, 21.5, 19.25, 19.45, 20.05, 566, tse]
[1471, 9.38, 8.73, 9.21, 9.04, 6121, tse]
[1472, 33.7, 28.5, 28.50, 31.35, 615, tse]
[1473, 24.3, 23.4, 23.85, 23.60, 1202, tse]
[1474, 12.5, 12.15, 12.30, 12.40, 493, tse]
[1475, 57.6, 54.9, 56.50, 56.20, 407, tse]
[1476, 495.0, 473.5, 476.00, 491.00, 2128, tse]
[1477, 233.5, 224.0, 229.00, 230.50, 6753, tse]
[1503, 137.5, 113.0, 115.50, 134.50, 106376, tse]
[1504, 52.1, 46.2, 46.50, 51.10, 282994, tse]
[1506, 19.9, 18.8, 19.50, 19.20, 1503, tse]
[1512, 13.5, 13.1, 13.40, 13.35, 233, tse]
[1513, 112.5, 103.5, 104.50, 109.00, 105968, tse]
[1514, 51.6, 46.75, 48.00, 49.85, 59884, tse]
[1515, 30.0, 28.85, 29.20, 29.45, 1376, tse]
[1516, 20.7, 20.35, 20.50, 20.45, 604, tse]
[1517, 19.05, 18.2, 18.20, 18.75, 1223, tse]
[1519, 127.5, 99.9, 100.00, 123.50, 195214, tse]
[1521, 37.95, 37.2, 37.20, 37.90, 73, tse]
[1522, 29.05, 28.05, 28.50, 28.45, 5659, tse]
[1524, 22.55, 21.6, 22.10, 22.30, 4954, tse]
[1525, 83.0, 75.8, 80.50, 81.50, 3129, tse]
[1526, 40.55, 39.7, 39.90, 40.30, 505, tse]
[1527, 42.4, 41.2, 41.40, 41.95, 1026, tse]
[1528, 11.7, 11.2, 11.45, 11.30, 5216, tse]
[1529, 40.15, 35.5, 36.30, 38.30, 41269, tse]
[1530, 33.0, 32.2, 32.65, 32.80, 138, tse]
[1531, 14.45, 14.15, 14.30, 14.35, 390, tse]
[1532, 34.6, 33.15, 33.40, 33.90, 2216, tse]
[1533, 58.9, 53.2, 53.20, 58.00, 4110, tse]
[1535, 53.8, 51.5, 52.30, 52.70, 637, tse]
[1536, 72.0, 68.9, 69.50, 71.30, 2565, tse]
[1537, 140.5, 139.0, 139.50, 140.00, 408, tse]
[1538, 9.04, 8.5, 9.00, 8.99, 46, tse]
[1539, 28.5, 27.1, 27.50, 28.00, 1067, tse]
[1540, 16.75, 16.5, 16.70, 16.60, 558, tse]
[1541, 36.4, 33.4, 33.80, 34.90, 216, tse]
[1558, 111.0, 107.0, 109.00, 111.00, 734, tse]
[1560, 114.0, 108.5, 110.00, 110.00, 4350, tse]
[1565, 240.5, 236.5, 236.50, 239.50, 239, otc]
[1568, 25.45, 23.5, 23.50, 25.05, 4078, tse]
[1569, 22.85, 22.35, 22.35, 22.70, 465, otc]
[1570, 18.65, 18.15, 18.25, 18.55, 180, otc]
[1580, 130.5, 119.5, 121.00, 128.50, 1624, otc]
[1582, 60.2, 58.5, 59.20, 59.50, 569, tse]
[1583, 71.9, 65.4, 66.20, 69.10, 93, tse]
[1584, 38.6, 35.1, 35.50, 36.00, 24761, otc]
[1586, 34.55, 33.75, 34.20, 34.00, 298, otc]
[1587, 22.5, 21.9, 22.50, 22.20, 378, tse]
[1589, 80.0, 75.1, 76.90, 78.80, 7423, tse]
[1590, 1080.0, 999.0, 1,000.00, 1,080.00, 2277, tse]
[1591, 28.1, 27.1, 27.80, 27.10, 588, otc]
[1593, 74.4, 72.0, 72.00, 73.50, 41, otc]
[1595, 39.0, 38.4, 38.85, 39.00, 198, otc]
[1597, 76.4, 72.7, 73.80, 75.00, 316, tse]
[1598, 42.8, 40.05, 40.35, 41.20, 2121, tse]
[1599, 37.9, 37.05, 37.75, 37.75, 154, otc]
[1603, 27.35, 26.35, 26.35, 26.90, 2380, tse]
[1604, 27.15, 26.15, 26.25, 26.85, 3041, tse]
[1605, 47.85, 45.2, 45.95, 46.45, 94241, tse]
[1608, 18.95, 17.0, 17.10, 17.90, 44220, tse]
[1609, 32.2, 29.3, 29.55, 31.25, 196316, tse]
